Time,EdgeID,Speed,Occupancy
53.0,-117446409#4,11.18,0.11970769504615016
53.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
53.0,111782596#2,4.373052614102341,0.0876577840112202
53.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,6.944759551850199,0.3295978905735003
53.0,-117446409#2,10.971197012331523,0.19339482296935437
53.0,375012288#1,13.41,0.0
54.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
54.0,-117446409#3,9.116506225242146,0.358719646799117
54.0,-117446409#4,6.992733984226413,0.08331970358690624
54.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
54.0,111782596#2,5.029268626544379,0.08053779117633637
54.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,7.060336377779338,0.30583156169633796
54.0,-117446409#2,10.883549570602698,0.19339482296935437
54.0,375012288#1,13.41,0.0
55.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
55.0,-117446409#3,11.18,0.0943972307907582
55.0,-117446409#4,8.46101574056787,0.2638522427440633
55.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
55.0,111782596#2,5.806872563044332,0.058438522674146794
55.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,6.248202484741526,0.3295978905735003
55.0,-117446409#2,8.02251317227828,0.32697179940706517
55.0,375012288#1,13.41,0.0
56.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
56.0,-117446409#3,11.18,0.0
56.0,-117446409#4,8.402468775992931,0.2972009298981442
56.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
56.0,111782596#2,4.990347920542222,0.058438522674146794
56.0,:cluster_11592056388_1266252701_49470095_9152246641_1,8.99529191121306,0.24806913545307638
56.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.2835171763586172
56.0,-117446409#2,9.1539774898429,0.23061163623364786
56.0,375012288#1,13.41,0.0
57.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
57.0,-117446409#3,9.27328226287002,0.2759381898454746
57.0,-117446409#4,8.635951305468508,0.2638522427440633
57.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
57.0,111782596#2,9.593062823593684,0.06845788292951126
57.0,:cluster_11592056388_1266252701_49470095_9152246641_1,8.943522070248425,0.30718336483931946
57.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,6.07194355243838,0.21657792176018673
57.0,-117446409#2,9.717926712519356,0.19339482296935437
57.0,375012288#1,13.41,0.0
58.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
58.0,-117446409#3,11.18,0.24706384259956202
58.0,130451981#2,9.73353300457187,0.058570411906292266
58.0,-117446409#4,8.743749884871358,0.2638522427440633
58.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
58.0,111782596#2,10.643035658520683,0.0876577840112202
58.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.1846376087177822
58.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,6.5220795660397854,0.3295978905735003
58.0,-117446409#2,7.916362769738582,0.2000357980391531
58.0,375012288#1,13.41,0.0
59.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
59.0,-117446409#3,9.909720680983433,0.2759381898454746
59.0,130451981#2,11.042460258572316,0.0887071891391546
59.0,-117446409#4,6.301364583394199,0.049547821769710725
59.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
59.0,111782596#2,12.053967110822326,0.0876577840112202
59.0,:cluster_11592056388_1266252701_49470095_9152246641_1,8.947000492040537,0.24235908864817834
59.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.26770394050520646
59.0,-117446409#2,9.642051744671448,0.18957696174366398
59.0,375012288#1,13.41,0.0
60.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
60.0,-117446409#3,11.18,0.2574979633129671
60.0,130451981#2,12.04072843382843,0.0887071891391546
60.0,-117446409#4,8.443411374546297,0.2638522427440633
60.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
60.0,111782596#2,12.79775863416848,0.0876577840112202
60.0,:cluster_11592056388_1266252701_49470095_9152246641_1,8.46644010897959,0.30718336483931946
60.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
60.0,-117446409#2,9.369976320034354,0.14978092546173866
60.0,375012288#1,13.41,0.0
61.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
61.0,-117446409#3,9.837841936217986,0.009392082411716471
61.0,130451981#2,10.848086072797306,0.03909599296876388
61.0,-117446409#4,11.18,0.24959448373085477
61.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
61.0,111782596#2,12.57361018139429,0.11687704534829359
61.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.30395063665073024
61.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
61.0,-117446409#2,8.842564122313073,0.2975304968759298
61.0,130451981#3,10.953740222428538,0.05263639692420359
61.0,375012288#1,13.41,0.0
62.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
62.0,-117446409#3,8.828607873263202,0.2759381898454746
62.0,130451981#2,12.568835772905151,0.050138846035174336
62.0,-117446409#4,11.18,0.0
62.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
62.0,111782596#2,12.06036436985389,0.11687704534829359
62.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
62.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
62.0,-117446409#2,6.4641803944523915,0.2975304968759298
62.0,130451981#3,10.233890987735332,0.07325237948968033
62.0,375012288#1,13.41,0.0
63.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
63.0,-117446409#3,11.18,0.2656112592708852
63.0,130451981#2,12.970517396934534,0.050138846035174336
63.0,-117446409#4,11.18,0.0
63.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
63.0,111782596#2,11.64891707770028,0.0876577840112202
63.0,:cluster_11592056388_1266252701_49470095_9152246641_1,7.35543629616664,0.23629489603024575
63.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
63.0,-117446409#2,5.598374885707454,0.1487652484379649
63.0,130451981#3,9.994102653744816,0.07552178689124864
63.0,375012288#1,13.41,0.0
64.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
64.0,-117446409#3,11.18,0.0
64.0,130451981#2,13.41,0.04589669449960705
64.0,-117446409#4,11.18,0.0
64.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
64.0,111782596#2,10.873743703644854,0.05948010949065739
64.0,:cluster_11592056388_1266252701_49470095_9152246641_1,8.263554038557537,0.23629489603024575
64.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,9.194977350098698,0.3178486264969483
64.0,-117446409#2,8.31744732666437,0.2975304968759298
64.0,130451981#3,9.26160276090819,0.07552178689124864
64.0,375012288#1,13.41,0.0
64.0,:cluster_5256631128_5674136828_0,12.856033829310414,0.04507807582548709
65.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
65.0,-117446409#3,11.18,0.0
65.0,130451981#2,12.171385907318522,0.011091230097595094
65.0,-117446409#4,11.18,0.0
65.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
65.0,111782596#2,12.013364281734471,0.029219261337073397
65.0,:cluster_11592056388_1266252701_49470095_9152246641_1,8.022244904108756,0.39960286716978605
65.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.945446852602682,0.3295978905735003
65.0,-117446409#2,9.130394825638696,0.15193502710012197
65.0,130451981#3,9.101687659082968,0.10527279384840718
65.0,375012288#1,13.41,0.0
65.0,:cluster_5256631128_5674136828_0,13.41,0.0
66.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
66.0,-117446409#3,11.18,0.0
66.0,130451981#2,12.784604502737833,0.03856834310398026
66.0,-117446409#4,8.623356494199172,0.2638522427440633
66.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
66.0,111782596#2,11.748399956543949,0.029219261337073397
66.0,:cluster_11592056388_1266252701_49470095_9152246641_1,7.978615144681564,0.23629489603024575
66.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
66.0,-117446409#2,8.376191438693217,0.1487652484379649
66.0,130451981#3,8.096137100401652,0.10527279384840718
66.0,375012288#1,13.41,0.0
66.0,:cluster_5256631128_5674136828_0,13.41,0.0
67.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
67.0,-117446409#3,11.18,0.0
67.0,130451981#2,12.533714516546514,0.05531032770760905
67.0,-117446409#4,11.02483148736289,0.2638522427440633
67.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
67.0,111782596#2,11.955381341472751,0.029219261337073397
67.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.1337225480144406
67.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
67.0,-117446409#2,5.527588776678907,0.1487652484379649
67.0,130451981#3,7.005948965548178,0.10527279384840718
67.0,375012288#1,13.41,0.0
67.0,:cluster_5256631128_5674136828_0,13.41,0.0
68.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
68.0,-117446409#3,12.191161169629149,0.2759381898454746
68.0,130451981#2,13.047889475822462,0.046272958609425964
68.0,-117446409#4,11.18,0.0
68.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
68.0,111782596#2,11.684063046433515,0.029219261337073397
68.0,:cluster_11592056388_1266252701_49470095_9152246641_1,8.087988646973985,0.23629489603024575
68.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
68.0,-117446409#2,11.18,0.0
68.0,130451981#3,6.4288372324424055,0.10962638981084777
68.0,375012288#1,13.41,0.0
68.0,:cluster_5256631128_5674136828_0,13.41,0.3318710126332772
69.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
69.0,-117446409#3,11.18,0.0
69.0,130451981#2,13.131987396249343,0.03856834310398026
69.0,-117446409#4,11.18,0.0
69.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
69.0,111782596#2,13.41,0.027733053754321932
69.0,:cluster_11592056388_1266252701_49470095_9152246641_1,8.244344184664195,0.23629489603024575
69.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,6.7936924344654,0.016764656661860968
69.0,-117446409#2,11.18,0.0
69.0,130451981#3,5.600146310427372,0.12815818381545221
69.0,375012288#1,13.488967935639412,0.06401944082140998
69.0,:cluster_5256631128_5674136828_0,13.41,0.0
70.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
70.0,-117446409#3,11.18,0.0
70.0,130451981#2,12.178401769062067,0.01791977341379976
70.0,-117446409#4,11.18,0.0
70.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
70.0,111782596#2,13.41,0.0
70.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.12650664341375234
70.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,5.6781526563017435,0.3295978905735003
70.0,-117446409#2,11.18,0.0
70.0,130451981#3,5.178655517216797,0.12815818381545221
70.0,375012288#1,12.780068730980938,0.08529512111907199
70.0,:cluster_5256631128_5674136828_0,13.41,0.0
71.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
71.0,-117446409#3,11.18,0.0
71.0,130451981#2,11.410026430121047,0.07713668620796052
71.0,-117446409#4,11.18,0.0
71.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
71.0,111782596#2,13.41,0.0
71.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
71.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,6.723724884100146,0.3295978905735003
71.0,-117446409#2,11.18,0.0
71.0,130451981#3,4.677008688133431,0.12815818381545221
71.0,375012288#1,10.530068730980938,0.08529512111907199
71.0,:cluster_5256631128_5674136828_0,13.41,0.0
72.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
72.0,-117446409#3,11.18,0.0
72.0,130451981#2,12.248039215980633,0.07713668620796052
72.0,-117446409#4,5.576598362557477,0.1616251052517044
72.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
72.0,111782596#2,6.705,0.029219261337073397
72.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
72.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.12769968724325656
72.0,-117446409#2,11.18,0.0
72.0,130451981#3,4.050371910645534,0.12815818381545221
72.0,375012288#1,9.381140818940017,0.17059024223814398
72.0,:cluster_5256631128_5674136828_0,13.41,0.0
73.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
73.0,-117446409#3,11.18,0.0
73.0,130451981#2,12.057741931061319,0.05640960663949308
73.0,-117446409#4,7.503911202729567,0.2638522427440633
73.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
73.0,111782596#2,7.671316189186182,0.029219261337073397
73.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
73.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
73.0,-117446409#2,11.18,0.0
73.0,130451981#3,3.8994433198880354,0.12815818381545221
73.0,375012288#1,6.985557132921031,0.17059024223814398
73.0,:cluster_5256631128_5674136828_0,12.92054042870689,0.22025070452919007
74.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
74.0,-117446409#3,9.08556592277523,0.03323801710952524
74.0,130451981#2,13.41,0.028839958974427
74.0,-117446409#4,11.18,0.22679298838920334
