Time,EdgeID,Speed,Occupancy
69.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_7,12.552070208771735,0.10191602119853241
69.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
69.0,375012288#1,12.191121103502201,0.08529512111907199
69.0,-117446409#2,11.18,0.0
69.0,375012288#5,13.058588624434524,0.025887956922439684
69.0,425002736#1,11.595003566061205,0.11515294597742579
69.0,-117446409#3,11.18,0.0
69.0,-117446409#4,11.18,0.0
69.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
69.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_17,11.6,0.0
69.0,111782596#2,13.41,0.0
69.0,:cluster_49555756_9005168266_3,13.149754234428269,0.26652452025586354
69.0,130451981#3,13.41,0.0
69.0,130451981#2,10.26262726696722,0.08473712093996236
69.0,375012288#0,13.41,0.0
69.0,399093877#1,11.907637487590936,0.1577936333699232
69.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_21,6.95,0.0
69.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_13,6.95,0.0
69.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,5.835027293723895,0.3295978905735003
69.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.189729661689191
69.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_1,13.41,0.041544649193015086
69.0,947448834#1,9.659316668545342,0.03662418647945725
70.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_7,12.069415967577926,0.11995738394730615
70.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
70.0,375012288#1,13.648455224746588,0.08529512111907199
70.0,-117446409#2,11.18,0.0
70.0,375012288#5,12.051495842396841,0.04719317978432827
70.0,425002736#1,12.153351488046312,0.09520174166418105
70.0,-117446409#3,11.18,0.0
70.0,-117446409#4,5.6781526563017435,0.09837267117342015
70.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
70.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_17,11.6,0.0
70.0,111782596#2,13.41,0.0
70.0,:cluster_49555756_9005168266_3,13.41,0.0
70.0,130451981#3,13.41,0.0
70.0,130451981#2,11.618241654420753,0.11570502931194078
70.0,375012288#0,13.41,0.0
70.0,399093877#1,11.946916936547675,0.19187020594075826
70.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_21,6.95,0.0
70.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_13,6.95,0.0
70.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.20671311016899724
70.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
70.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_1,13.41,0.0
70.0,947448834#1,11.005717971607293,0.05953613584593083
71.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_7,12.312038545873339,0.10191602119853241
71.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
71.0,375012288#1,13.091406706949144,0.08529512111907199
71.0,-117446409#2,11.18,0.0
71.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_4,8.403347481555324,0.25407366169811324
71.0,375012288#5,12.382383870279998,0.038339734662551014
71.0,425002736#1,12.723376875999811,0.07215007215007216
71.0,-117446409#3,11.18,0.0
71.0,-117446409#4,7.827916064977534,0.2638522427440633
71.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
71.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_17,11.6,0.0
71.0,111782596#2,13.41,0.0
71.0,:cluster_49555756_9005168266_3,13.41,0.0
71.0,130451981#3,12.922238072512418,0.019691585505143792
71.0,130451981#2,12.022266215112463,0.07713668620796052
71.0,375012288#0,13.41,0.0
71.0,399093877#1,12.348627062722672,0.10009483036055651
71.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_21,6.95,0.0
71.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_13,6.95,0.0
71.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
71.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
71.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_1,13.41,0.0
71.0,947448834#1,11.873676156521025,0.05953613584593083
72.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_7,12.588266461201371,0.10191602119853241
72.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
72.0,375012288#1,13.41,0.0
72.0,-117446409#2,11.18,0.0
72.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_4,9.499840846095438,0.31741650565829427
72.0,375012288#5,11.115236615221455,0.05177591384487937
72.0,425002736#1,13.41,0.03683540015649353
72.0,-117446409#3,11.18,0.0
72.0,-117446409#4,8.482537350447773,0.2638522427440633
72.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
72.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_17,11.6,0.0
72.0,111782596#2,6.705,0.029219261337073397
72.0,:cluster_49555756_9005168266_3,13.41,0.0
72.0,130451981#3,11.944885583623545,0.025283003754617624
72.0,130451981#2,13.41,0.011000997683516991
72.0,375012288#0,13.41,0.0
72.0,399093877#1,10.868948431990002,0.09395316642638582
72.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_21,6.95,0.0
72.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_13,6.95,0.0
72.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
72.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
72.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_1,13.41,0.0
72.0,947448834#1,12.89523840830726,0.05953613584593083
73.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_7,12.174394587350118,0.10191602119853241
73.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
73.0,375012288#1,13.41,0.0
73.0,-117446409#2,11.18,0.0
73.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_4,10.28282633289816,0.17940932928512285
73.0,375012288#5,10.947467161302429,0.05177591384487937
73.0,425002736#1,13.41,0.0
73.0,-117446409#3,8.136016941180376,0.2759381898454746
73.0,-117446409#4,11.18,0.0
73.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
73.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_17,11.6,0.0
73.0,111782596#2,7.393028003217187,0.029219261337073397
73.0,:cluster_49555756_9005168266_3,13.41,0.0
73.0,130451981#3,12.690765435178765,0.04577077993409008
73.0,130451981#2,13.41,0.0
73.0,375012288#0,13.41,0.0
73.0,399093877#1,11.212813084527617,0.13721185510428102
73.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_21,6.95,0.0
73.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_13,6.95,0.0
73.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
73.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
73.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_1,13.41,0.0
73.0,947448834#1,13.556629823592857,0.05953613584593083
74.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_7,13.41,0.0
74.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
74.0,375012288#1,13.41,0.0
74.0,-117446409#2,11.18,0.0
74.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_4,11.718205115186507,0.31741650565829427
74.0,375012288#5,11.430197021729796,0.07766387076731905
74.0,425002736#1,13.41,0.0
74.0,-117446409#3,8.882905536627321,0.2759381898454746
74.0,-117446409#4,11.18,0.0
74.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
74.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_17,11.6,0.0
74.0,111782596#2,8.387792387565133,0.029219261337073397
74.0,:cluster_49555756_9005168266_3,13.41,0.0
74.0,130451981#3,13.239676568965661,0.04577077993409008
74.0,130451981#2,13.41,0.0
74.0,375012288#0,13.41,0.0
74.0,399093877#1,12.27349365733141,0.06860592755214051
74.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_21,6.95,0.0
74.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_13,6.95,0.0
74.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
74.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
74.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_1,13.41,0.0
74.0,947448834#1,13.265695922323403,0.05953613584593083
75.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_7,13.41,0.0
75.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
75.0,375012288#1,13.41,0.0
75.0,-117446409#2,8.274905107163748,0.1487652484379649
75.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_4,11.63455591635193,0.13800717637317142
75.0,375012288#5,11.385037625072085,0.07766387076731905
75.0,425002736#1,13.41,0.0
75.0,-117446409#3,11.18,0.0
75.0,-117446409#4,11.18,0.0
75.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
75.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_17,11.6,0.0
75.0,111782596#2,9.096659943095874,0.029219261337073397
75.0,:cluster_49555756_9005168266_3,13.41,0.0
75.0,130451981#3,13.039976227616085,0.04577077993409008
75.0,130451981#2,13.41,0.0
75.0,375012288#0,13.41,0.0
75.0,399093877#1,13.41,0.060195001628141134
75.0,455277311#1,8.176512754443245,0.11112585455544756
75.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_21,6.95,0.0
75.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_13,6.95,0.0
75.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
75.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
75.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_1,12.304837775115331,0.03698273653925634
75.0,947448834#1,13.948470349706202,0.050227269359398204
76.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_7,13.41,0.0
76.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
76.0,375012288#1,13.41,0.0
76.0,-117446409#2,8.268247252509854,0.1487652484379649
76.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_4,11.542000662515605,0.13800717637317142
76.0,375012288#5,10.962664114756697,0.07766387076731905
76.0,425002736#1,13.41,0.0
76.0,-117446409#3,11.18,0.0
76.0,-117446409#4,11.18,0.0
76.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_9,11.88,0.0
76.0,:cluster_1266252704_49470093_5674124717_5674124718_#11more_17,11.6,0.0
76.0,111782596#2,9.746738186893053,0.029219261337073397
76.0,:cluster_49555756_9005168266_3,13.41,0.0
76.0,130451981#3,12.38321911296729,0.02909194177453262
76.0,130451981#2,13.41,0.0
76.0,375012288#0,13.41,0.0
76.0,399093877#1,13.41,0.0
76.0,455277311#1,9.261718452016758,0.10229327243315253
76.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_21,6.95,0.0
76.0,:cluster_1323073964_49486845_9005168278_9005168279_#4more_13,6.95,0.0
76.0,:cluster_1266252708_9152246649_9152246652_9338705811_#2more_6,8.27,0.0
76.0,:cluster_11592056388_1266252701_49470095_9152246641_1,9.62,0.0
76.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_1,12.820608692175185,0.13368983957219252
76.0,947448834#1,13.64680266358513,0.025885276454752536
77.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_7,13.41,0.0
77.0,:cluster_49564618_659637759_9005168270_9005168271_#4more_11,11.88,0.0
77.0,375012288#1,13.41,0.0
77.0,-117446409#2,8.728980406157596,0.1487652484379649
